,region,price,description,dateStata,dateISO,year
307,3,6.5,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020
308,7,1.29,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020
309,3,2.75,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020
310,3,3.25,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020
311,13,3.49,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020
312,4,1.99,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020
313,6,3.49,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020
314,9,5.0,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020
315,9,4.9899998,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020
316,2,1.99,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020
317,6,5.0,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020
318,2,4.5,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020
319,10,5.0,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020
320,8,4.9899998,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020
321,4,2.5,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020
322,2,5.9899998,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020
323,3,1.49,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020
324,7,1.29,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020
325,9,5.29,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020
326,6,10.0,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020
327,13,3.5,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020
328,7,3.0,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020
329,12,1.99,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020
330,8,2.75,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020
331,2,11.0,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020
332,12,2.5,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020
333,5,1.0,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020
334,6,5.0,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020
335,13,5.0,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020
336,9,5.4899998,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020
337,5,3.5,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020
338,4,3.0,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020
339,2,5.0,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020
340,9,1.99,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020
341,5,9.4899998,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020
342,5,5.0,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020
343,8,5.0,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020
344,10,6.5,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020
345,5,7.5,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020
346,3,11.99,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020
347,2,1.99,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020
348,4,1.99,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020
349,3,12.0,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020
350,8,3.49,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020
351,12,4.5,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020
352,5,4.4899998,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020
353,8,4.5,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020
354,7,4.5,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020
355,5,3.95,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020
356,7,5.79,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020
357,2,6.4000001,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020
358,12,5.0,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020
359,2,2.5,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020
360,13,10.95,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020
361,4,3.8900001,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
362,9,1.6900001,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
363,10,3.8900001,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
364,11,0.30000001,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
365,9,1.7,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
366,2,3.8900001,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
367,8,1.8,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
368,12,2.29,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
369,11,3.8900001,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
370,7,1.4,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
371,12,2.29,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
372,12,1.7,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
373,8,0.40000001,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
374,6,2.29,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
375,3,3.8900001,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
376,9,2.29,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
377,3,1.65,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
378,9,2.29,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
379,5,1.35,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
380,4,1.29,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
381,3,2.3,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
382,10,1.8,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
383,7,1.8,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
384,9,3.1900001,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
385,5,2.5,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
386,12,2.0,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
387,7,1.29,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
388,2,2.3,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
389,8,1.7,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
390,3,2.23,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
391,11,1.65,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
392,2,1.7,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
393,13,0.60000002,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
394,11,1.7,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
395,6,2.5,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
396,3,1.9,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
397,2,1.99,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
398,12,2.29,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
399,6,1.65,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
400,6,1.7,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
401,4,0.75,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
402,10,1.89,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
403,10,1.7,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
404,2,2.29,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
405,2,2.8900001,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
406,8,0.49000001,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
407,11,1.89,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
408,5,1.89,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
409,6,0.49000001,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
410,12,1.7,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
411,5,0.75,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
412,4,1.99,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
413,7,6.4899998,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
414,3,2.3900001,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
415,10,1.65,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
416,8,0.28999999,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
417,13,1.8,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
418,3,1.89,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
419,3,1.7,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
420,2,2.0,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
421,9,1.6900001,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
422,2,1.25,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
423,6,0.28999999,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
424,13,0.75,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
425,5,2.49,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
426,7,2.77,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
427,13,1.29,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
428,5,2.0,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
429,11,2.0,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
430,2,2.79,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
431,3,1.65,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
432,13,1.65,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
433,4,1.7,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
434,2,0.28999999,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
435,8,2.0,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
436,9,1.65,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
437,3,2.0,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
438,7,2.0,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
439,7,0.28999999,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
440,3,2.5,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
441,6,3.8900001,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
442,3,2.0,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
443,2,0.55000001,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
444,12,1.65,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
445,3,0.44999999,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
446,4,1.35,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
447,3,0.44999999,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
448,7,1.7,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
449,5,3.8900001,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
450,2,1.89,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
451,5,1.7,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
452,3,1.6900001,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
453,2,5.5500002,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
454,7,1.65,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
455,11,0.44999999,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
456,4,1.65,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
457,7,3.8900001,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
458,5,2.4000001,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
459,10,0.40000001,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
460,10,2.0,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
461,9,2.29,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
462,5,1.49,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
463,9,2.5,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
464,2,2.5,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
465,3,2.5,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
466,4,1.95,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
467,9,2.0,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
468,9,1.89,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
469,12,3.8900001,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
470,13,3.8900001,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
471,3,1.29,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
472,8,3.99,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
473,9,2.29,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
474,12,1.8,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
475,4,2.5,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
476,2,0.69999999,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
477,6,2.0,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
478,9,1.6900001,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
479,2,4.0,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
480,8,0.75,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
481,9,2.3900001,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
482,5,1.85,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
483,2,3.29,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
484,6,1.89,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
485,6,2.7,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
486,7,1.6,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
487,8,3.8900001,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
488,12,0.49000001,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
489,4,1.65,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
490,9,3.8900001,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020
491,9,4.79,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
492,9,4.79,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
493,7,4.0,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
494,10,4.0999999,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
495,5,3.5,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
496,5,3.0,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
497,2,4.0,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
498,9,3.3800001,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
499,8,4.79,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
500,8,4.0,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
501,2,3.99,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
502,3,4.5999999,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
503,7,3.99,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
504,10,3.5,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
505,3,5.1599998,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
506,11,4.0,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
507,4,4.0,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
508,6,4.79,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
509,8,4.0,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
510,12,2.3,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
511,2,4.0,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
512,11,4.1500001,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
513,3,4.0,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
514,4,4.79,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
515,10,1.9,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
516,5,4.79,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
517,4,4.79,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
518,2,6.0,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
519,4,4.1500001,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
520,11,3.5,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
521,2,4.5999999,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
522,12,3.5,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
523,9,4.1500001,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
524,9,4.9899998,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
525,4,3.99,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
526,12,3.3800001,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
527,3,4.0,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
528,4,4.0,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
529,11,3.5,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
530,6,4.1500001,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
531,9,4.79,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
532,5,4.0,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
533,4,3.5,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
534,2,4.79,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
535,5,3.99,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
536,6,4.0,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
537,3,4.0,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
538,5,4.0,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
539,3,4.5999999,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
540,10,4.1500001,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
541,7,3.0,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
542,5,3.5,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
543,2,4.0,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
544,6,3.5,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
545,2,5.4899998,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
546,13,4.4899998,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
547,2,4.0,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
548,6,3.99,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
549,3,4.0,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
550,6,4.0,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
551,2,4.1500001,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
552,2,4.0,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
553,6,4.79,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
554,3,4.0,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
555,5,4.0,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
556,7,1.9,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
557,3,3.3800001,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
558,3,4.0,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
559,5,4.79,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
560,12,4.0,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
561,5,4.0,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
562,2,4.79,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
563,13,4.79,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
564,13,4.0,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
565,6,4.0999999,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
566,5,5.4899998,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
567,13,4.79,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
568,9,4.0,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
569,2,4.0,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
570,3,4.1500001,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
571,9,2.79,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
572,9,4.79,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
573,4,4.0,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
574,9,4.1900001,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
575,9,4.0,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
576,4,4.5999999,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
577,13,3.3800001,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
578,9,4.9899998,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
579,8,2.5999999,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
580,6,4.0,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
581,13,3.5,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
582,12,2.79,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
583,7,4.1500001,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
584,8,3.5,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
585,11,3.5,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
586,6,4.5999999,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
587,12,3.99,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
588,7,3.0,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
589,12,4.1500001,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
590,3,4.0999999,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
591,7,4.79,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
592,11,3.48,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
593,12,4.0,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
594,10,3.3800001,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
595,3,3.99,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
596,8,4.79,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
597,8,3.5,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
598,10,2.05,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
599,8,4.79,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
600,5,3.5,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
601,9,3.0,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
602,4,3.5,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
603,7,4.0,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
604,8,4.0,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
605,9,4.0,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
606,10,4.79,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
607,3,4.5999999,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
608,2,3.99,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
609,5,4.5999999,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
610,3,5.0,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
611,3,3.5,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
612,3,4.79,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
613,6,4.9000001,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
614,5,4.1500001,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020
