,region,price,description,dateStata,dateISO,year,month
295,2,5.0,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020,10
296,2,6.9899998,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020,10
297,11,2.0,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020,10
298,8,3.0,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020,10
299,12,1.99,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020,10
300,3,3.0,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020,10
301,6,5.0,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020,10
302,3,2.75,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020,10
303,5,3.5,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020,10
304,3,9.1400003,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020,10
305,4,5.0,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020,10
306,9,2.5,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020,10
307,3,6.5,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020,10
308,7,1.29,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020,10
309,3,2.75,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020,10
310,3,3.25,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020,10
311,13,3.49,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020,10
312,4,1.99,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020,10
313,6,3.49,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020,10
314,9,5.0,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020,10
315,9,4.9899998,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020,10
316,2,1.99,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020,10
317,6,5.0,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020,10
318,2,4.5,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020,10
319,10,5.0,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020,10
320,8,4.9899998,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020,10
321,4,2.5,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020,10
322,2,5.9899998,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020,10
323,3,1.49,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020,10
324,7,1.29,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020,10
325,9,5.29,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020,10
326,6,10.0,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020,10
327,13,3.5,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020,10
328,7,3.0,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020,10
329,12,1.99,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020,10
330,8,2.75,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020,10
331,2,11.0,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020,10
332,12,2.5,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020,10
333,5,1.0,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020,10
334,6,5.0,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020,10
335,13,5.0,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020,10
336,9,5.4899998,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020,10
337,5,3.5,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020,10
338,4,3.0,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020,10
339,2,5.0,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020,10
340,9,1.99,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020,10
341,5,9.4899998,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020,10
342,5,5.0,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020,10
343,8,5.0,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020,10
344,10,6.5,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020,10
345,5,7.5,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020,10
346,3,11.99,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020,10
347,2,1.99,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020,10
348,4,1.99,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020,10
349,3,12.0,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020,10
350,8,3.49,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020,10
351,12,4.5,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020,10
352,5,4.4899998,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020,10
353,8,4.5,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020,10
354,7,4.5,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020,10
355,5,3.95,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020,10
356,7,5.79,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020,10
357,2,6.4000001,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020,10
358,12,5.0,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020,10
359,2,2.5,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020,10
360,13,10.95,MULTI-VITAMINS CAPSULES/TABLET,01-10-2020,2020-10-01,2020,10
361,4,3.8900001,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
362,9,1.6900001,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
363,10,3.8900001,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
364,11,0.30000001,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
365,9,1.7,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
366,2,3.8900001,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
367,8,1.8,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
368,12,2.29,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
369,11,3.8900001,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
370,7,1.4,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
371,12,2.29,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
372,12,1.7,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
373,8,0.40000001,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
374,6,2.29,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
375,3,3.8900001,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
376,9,2.29,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
377,3,1.65,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
378,9,2.29,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
379,5,1.35,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
380,4,1.29,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
381,3,2.3,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
382,10,1.8,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
383,7,1.8,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
384,9,3.1900001,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
385,5,2.5,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
386,12,2.0,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
387,7,1.29,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
388,2,2.3,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
389,8,1.7,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
390,3,2.23,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
391,11,1.65,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
392,2,1.7,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
393,13,0.60000002,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
394,11,1.7,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
395,6,2.5,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
396,3,1.9,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
397,2,1.99,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
398,12,2.29,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
399,6,1.65,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
400,6,1.7,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
401,4,0.75,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
402,10,1.89,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
403,10,1.7,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
404,2,2.29,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
405,2,2.8900001,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
406,8,0.49000001,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
407,11,1.89,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
408,5,1.89,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
409,6,0.49000001,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
410,12,1.7,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
411,5,0.75,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
412,4,1.99,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
413,7,6.4899998,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
414,3,2.3900001,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
415,10,1.65,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
416,8,0.28999999,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
417,13,1.8,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
418,3,1.89,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
419,3,1.7,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
420,2,2.0,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
421,9,1.6900001,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
422,2,1.25,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
423,6,0.28999999,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
424,13,0.75,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
425,5,2.49,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
426,7,2.77,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
427,13,1.29,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
428,5,2.0,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
429,11,2.0,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
430,2,2.79,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
431,3,1.65,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
432,13,1.65,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
433,4,1.7,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
434,2,0.28999999,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
435,8,2.0,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
436,9,1.65,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
437,3,2.0,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
438,7,2.0,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
439,7,0.28999999,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
440,3,2.5,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
441,6,3.8900001,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
442,3,2.0,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
443,2,0.55000001,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
444,12,1.65,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
445,3,0.44999999,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
446,4,1.35,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
447,3,0.44999999,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
448,7,1.7,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
449,5,3.8900001,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
450,2,1.89,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
451,5,1.7,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
452,3,1.6900001,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
453,2,5.5500002,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
454,7,1.65,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
455,11,0.44999999,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
456,4,1.65,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
457,7,3.8900001,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
458,5,2.4000001,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
459,10,0.40000001,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
460,10,2.0,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
461,9,2.29,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
462,5,1.49,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
463,9,2.5,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
464,2,2.5,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
465,3,2.5,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
466,4,1.95,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
467,9,2.0,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
468,9,1.89,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
469,12,3.8900001,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
470,13,3.8900001,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
471,3,1.29,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
472,8,3.99,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
473,9,2.29,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
474,12,1.8,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
475,4,2.5,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
476,2,0.69999999,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
477,6,2.0,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
478,9,1.6900001,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
479,2,4.0,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
480,8,0.75,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
481,9,2.3900001,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
482,5,1.85,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
483,2,3.29,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
484,6,1.89,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
485,6,2.7,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
486,7,1.6,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
487,8,3.8900001,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
488,12,0.49000001,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
489,4,1.65,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
490,9,3.8900001,PAIN KILLER TABLETS-16-24 PACK,01-10-2020,2020-10-01,2020,10
491,9,4.79,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
492,9,4.79,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
493,7,4.0,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
494,10,4.0999999,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
495,5,3.5,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
496,5,3.0,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
497,2,4.0,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
498,9,3.3800001,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
499,8,4.79,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
500,8,4.0,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
501,2,3.99,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
502,3,4.5999999,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
503,7,3.99,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
504,10,3.5,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
505,3,5.1599998,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
506,11,4.0,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
507,4,4.0,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
508,6,4.79,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
509,8,4.0,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
510,12,2.3,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
511,2,4.0,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
512,11,4.1500001,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
513,3,4.0,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
514,4,4.79,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
515,10,1.9,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
516,5,4.79,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
517,4,4.79,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
518,2,6.0,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
519,4,4.1500001,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
520,11,3.5,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
521,2,4.5999999,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
522,12,3.5,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
523,9,4.1500001,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
524,9,4.9899998,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
525,4,3.99,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
526,12,3.3800001,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
527,3,4.0,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
528,4,4.0,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
529,11,3.5,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
530,6,4.1500001,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
531,9,4.79,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
532,5,4.0,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
533,4,3.5,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
534,2,4.79,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
535,5,3.99,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
536,6,4.0,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
537,3,4.0,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
538,5,4.0,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
539,3,4.5999999,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
540,10,4.1500001,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
541,7,3.0,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
542,5,3.5,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
543,2,4.0,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
544,6,3.5,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
545,2,5.4899998,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
546,13,4.4899998,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
547,2,4.0,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
548,6,3.99,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
549,3,4.0,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
550,6,4.0,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
551,2,4.1500001,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
552,2,4.0,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
553,6,4.79,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
554,3,4.0,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
555,5,4.0,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
556,7,1.9,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
557,3,3.3800001,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
558,3,4.0,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
559,5,4.79,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
560,12,4.0,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
561,5,4.0,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
562,2,4.79,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
563,13,4.79,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
564,13,4.0,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
565,6,4.0999999,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
566,5,5.4899998,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
567,13,4.79,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
568,9,4.0,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
569,2,4.0,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
570,3,4.1500001,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
571,9,2.79,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
572,9,4.79,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
573,4,4.0,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
574,9,4.1900001,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
575,9,4.0,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
576,4,4.5999999,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
577,13,3.3800001,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
578,9,4.9899998,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
579,8,2.5999999,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
580,6,4.0,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
581,13,3.5,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
582,12,2.79,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
583,7,4.1500001,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
584,8,3.5,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
585,11,3.5,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
586,6,4.5999999,COLD/FLU DRINK POWDER,01-10-2020,2020-10-01,2020,10
